199,20.8535,20.9991,20.8999,20.4598,20.5828
198,27.9127,27.4683,27.8948,27.6632,27.6397
197,33.5232,33.5869,33.7062,33.7522,33.9323
196,38.63,38.0708,38.778,37.7198,38.9174
195,41.2877,41.7462,41.8932,41.0989,42.0084
194,43.9417,43.7634,43.4612,43.4172,43.5795
193,44.5191,44.5967,44.2673,44.3946,45.1449
192,44.8608,44.8568,44.0445,44.2769,44.5171
191,44.0864,42.7707,43.5959,43.261,43.6465
190,41.3417,41.1941,41.3795,41.001,41.7678
189,37.8019,38.6218,37.807,38.586,37.7879
188,34.6119,35.3072,35.4108,34.8361,35.206
187,31.2462,31.8939,31.5568,30.4453,30.5755
186,28.302,28.2672,28.5921,28.3099,27.9649
185,24.5168,23.2382,24.5357,24.4276,24.8472
184,22.1151,20.744,20.7989,22.6509,21.2192
183,17.7645,15.7527,19.894,19.1561,20.4556
182,18.6581,16.769,20.6117,16.2514,15.6949
181,19.3777,16.5711,17.3559,21.2499,12.0182
180,14.2846,25.6957,18.0803,7.1041,15.3118

HV
Wavelength,Repeat
,0,1,2,3,4,
260,420.853,421.234,421.814,422.073,421.356
259,420.853,421.234,421.219,420.731,420.746
258,420.273,421.234,421.219,420.731,420.746
257,419.571,420.074,419.342,420.12,419.525
256,419.022,419.449,419.342,419.464,418.991
255,419.022,418.93,418.793,418.045,418.457
254,418.472,418.411,418.793,418.045,418.457
253,417.877,418.411,418.793,418.045,417.938
252,417.877,417.892,417.648,418.045,417.938
251,417.877,417.297,417.648,417.45,417.938
250,416.458,417.297,417.648,416.824,417.938
249,416.458,416.183,416.489,416.321,415.955
248,416.458,416.183,416.489,415.787,415.955
247,416.458,416.183,415.939,415.787,415.955
246,416.458,416.183,415.939,415.787,415.955
245,416.458,416.183,415.939,415.787,415.955
244,416.458,416.183,415.939,415.787,415.955
243,416.458,416.183,415.939,415.787,415.955
242,416.458,416.183,415.939,415.787,415.955
241,416.458,416.183,415.939,415.787,416.473
240,416.458,417.496,415.939,415.787,417.587
239,418.854,418.747,419.189,418.976,418.9
238,418.854,418.747,419.189,418.976,421.036
237,422.821,422.546,423.019,423.004,421.036
236,425.751,425.72,426.163,425.903,425.4
235,429.031,429.23,430.161,429.779,429.382
234,433.212,433.502,433.99,433.868,433.685
233,437.866,438.187,438.156,437.988,438.568
232,441.101,441.498,441.086,441.284,440.826
231,444.382,444.168,444.214,444.489,443.924
230,447.784,447.617,445.663,447.815,447.556
229,450.821,450.928,450.867,450.546,451.202
228,454.178,454.269,454.361,454.498,454.697
227,457.52,457.733,457.306,457.87,457.901
226,460.815,460.785,460.968,460.861,461.105
225,464.127,464.111,464.31,464.249,464.325
224,467.468,467.621,467.621,467.468,467.621
223,471.252,471.252,471.008,471.268,471.1
222,473.984,474.594,474.594,474.884,474.442
221,477.57,478.485,477.692,478.165,477.524
220,481.155,480.988,481.171,481.262,481.369
219,484.024,484.665,484.268,484.741,484.436
218,487.64,486.847,487.457,486.923,487.473
217,489.868,490.494,490.417,490.601,489.899
216,493.454,490.494,493.362,493.301,493.591
215,495.667,495.941,496.277,495.514,495.88
214,499.13,499.451,500.122,499.344,499.13
213,501.48,501.724,501.587,501.816,501.77
212,503.265,503.922,503.311,503.433,503.54
211,504.929,505.447,505.463,505.203,505.081
210,507.309,507.523,507.599,507.355,507.568
209,509.964,509.72,510.04,509.918,510.04
208,512.054,512.436,512.405,511.536,512.527
207,515.289,515.366,515.549,515.213,515.503
206,518.967,518.89,518.845,518.723,519.073
205,522.278,521.561,522.308,522.446,522.247
204,526.245,524.704,526.337,525.833,526.047
203,531.036,530.624,530.762,530.731,531.097
202,536.56,536.743,536.789,536.865,537.14
201,543.411,543.869,543.671,543.625,543.823
200,551.361,552.032,551.62,552.246,552.353
199,561.92,561.768,562.454,561.447,561.722
198,568.024,568.253,567.505,567.474,568.314
197,574.188,573.38,574.356,573.669,574.326
196,581.726,581.436,581.68,581.65,581.711
195,588.226,588.715,588.928,588.593,588.608
194,595.596,595.703,595.337,595.215,595.52
193,602.829,602.921,603.119,600.266,602.707
192,609.833,610.001,609.818,609.97,610.077
191,618.484,618.378,618.011,618.195,618.347
190,626.19,626.007,626.007,626.129,626.266
189,629.929,631.012,631.058,631.088,631.317
188,638.458,636.978,637.772,637.802,638.016
187,648.773,648.804,648.132,647.034,648.682
186,664.81,664.749,664.764,664.78,664.581
185,690.475,690.765,690.292,690.735,690.552
184,717.743,718.338,717.621,717.911,717.957
183,765.518,766.113,765.533,765.717,765.457
182,832.596,833.588,832.413,832.413,831.802
181,933.578,936.188,933.258,932.739,933.563
180,999.985,999.985,999.985,999.985,999.985

Absorbance
Wavelength,Repeat
,0,1,2,3,4,
260,0.0718916,0.072674,0.0735068,0.073112,0.0730085
259,0.0700608,0.0718867,0.0722888,0.0707286,0.0711978
258,0.0703991,0.0722042,0.0732324,0.0722498,0.0725886
257,0.0676866,0.0700341,0.0698266,0.0693685,0.0707642
256,0.0717925,0.0735976,0.073523,0.074204,0.0746742
255,0.0701775,0.0711793,0.072244,0.0720429,0.0725133
254,0.0717577,0.0716304,0.0730012,0.0730348,0.0728288
253,0.0738152,0.0744335,0.0747658,0.0751904,0.0743687
252,0.070747,0.0717471,0.0716954,0.0713941,0.0706858
251,0.0729597,0.0736854,0.0739107,0.0735412,0.0734899
250,0.0779655,0.077737,0.0788611,0.0793438,0.0783477
249,0.0778253,0.0771399,0.0773883,0.078367,0.0782867
248,0.079533,0.0790752,0.0807357,0.0796595,0.07934
247,0.0778722,0.077379,0.0783819,0.0783454,0.077635
246,0.080624,0.0810351,0.0811274,0.0814828,0.0812699
245,0.0768994,0.0782534,0.0787257,0.0784508,0.0785432
244,0.0812091,0.0811675,0.082236,0.0813616,0.081337
243,0.080928,0.0816766,0.0819897,0.0812043,0.0821833
242,0.0818006,0.0829974,0.0818428,0.0816193,0.0817894
241,0.0830091,0.0834801,0.0825304,0.0832614,0.0834127
240,0.0852875,0.0864656,0.086537,0.0872577,0.0884214
239,0.0889949,0.0895472,0.0908341,0.0906991,0.0915283
238,0.093641,0.09437,0.0953548,0.0937598,0.0958321
237,0.0971248,0.0983934,0.0982653,0.0979493,0.0989532
236,0.10074,0.101088,0.102001,0.100969,0.100775
235,0.109593,0.11037,0.111298,0.109761,0.110753
234,0.111855,0.113072,0.113327,0.113308,0.113022
233,0.117405,0.118392,0.117352,0.118778,0.117603
232,0.125682,0.126293,0.127279,0.129222,0.126356
231,0.136354,0.136302,0.137097,0.138348,0.135741
230,0.145671,0.145836,0.1466,0.146466,0.146617
229,0.153321,0.153287,0.153961,0.153708,0.153194
228,0.16075,0.16168,0.161199,0.162736,0.160813
227,0.16775,0.168538,0.170035,0.169129,0.170084
226,0.169324,0.169572,0.170659,0.170014,0.170234
225,0.17798,0.179291,0.179351,0.179963,0.180947
224,0.181104,0.181949,0.182613,0.181986,0.182596
223,0.187999,0.18773,0.188224,0.188054,0.187002
222,0.193279,0.194724,0.194916,0.194314,0.193061
221,0.201359,0.203113,0.20274,0.204187,0.203622
220,0.209282,0.209281,0.209124,0.210465,0.209282
219,0.216067,0.215206,0.216285,0.216384,0.215939
218,0.219327,0.219503,0.21945,0.219563,0.219985
217,0.227446,0.228365,0.228351,0.228363,0.227983
216,0.236516,0.236418,0.237016,0.23625,0.236607
215,0.243215,0.243513,0.24482,0.243813,0.24316
214,0.254015,0.254589,0.255496,0.254735,0.254714
213,0.266217,0.265731,0.266625,0.264885,0.265954
212,0.276285,0.278083,0.277323,0.275637,0.277078
211,0.292129,0.293453,0.292991,0.292391,0.293228
210,0.306525,0.30709,0.306584,0.306271,0.306905
209,0.323831,0.324213,0.324168,0.324075,0.325878
208,0.342572,0.343846,0.343192,0.34265,0.34528
207,0.368437,0.367669,0.367149,0.367123,0.367798
206,0.391244,0.391009,0.391254,0.39113,0.391715
205,0.418229,0.419306,0.41977,0.419627,0.419944
204,0.449594,0.449439,0.449288,0.449814,0.449712
203,0.483079,0.482279,0.482913,0.483176,0.483886
202,0.519675,0.521179,0.520783,0.521209,0.521593
201,0.563115,0.564085,0.564104,0.563937,0.563987
200,0.613853,0.614921,0.614237,0.614966,0.615532
199,0.670489,0.670929,0.671231,0.670422,0.671463
198,0.730174,0.73095,0.73047,0.730277,0.730139
197,0.792187,0.791887,0.793382,0.793303,0.793294
196,0.855492,0.856275,0.856379,0.85521,0.856253
195,0.917604,0.918875,0.918315,0.91664,0.919023
194,0.979943,0.980534,0.980926,0.97923,0.981044
193,1.03891,1.04038,1.03998,1.03834,1.04063
192,1.09884,1.09894,1.09816,1.09862,1.09891
191,1.15778,1.15779,1.15714,1.15749,1.15848
190,1.22055,1.22039,1.21997,1.22062,1.22259
189,1.28393,1.28492,1.28389,1.28465,1.28527
188,1.35441,1.3549,1.35423,1.35406,1.35465
187,1.43648,1.43753,1.43649,1.43684,1.43745
186,1.53657,1.53719,1.53605,1.53718,1.53609
185,1.66468,1.66668,1.66422,1.66458,1.66484
184,1.83408,1.83529,1.8335,1.83391,1.83342
183,2.0646,2.06645,2.06415,2.06436,2.06332
182,2.3835,2.38671,2.38352,2.38201,2.38279
181,2.82127,2.81846,2.82081,2.81882,2.82162
180,3.39336,3.47418,3.40023,3.41277,3.42011

Voltage
Wavelength,Repeat
,0,1,2,3,4,
260,7.99995,8.01367,8.04097,8.06738,8.01649
259,8.05969,8.05413,8.04555,8.03824,8.03069
258,8.05895,8.09711,8.07683,8.05877,8.05362
257,8.04719,8.04145,7.99052,8.05721,7.98695
256,8.04511,8.04387,8.03722,8.0338,7.98961
255,8.0677,8.0422,8.01215,7.95948,7.9819
254,8.02846,8.02619,8.02971,7.97261,8.00753
253,8.02203,8.05121,8.07403,8.0094,8.01645
252,8.03935,8.02202,8.00439,8.04016,8.04514
251,8.08064,8.02276,8.04545,8.03711,8.07546
250,7.99618,8.06498,8.07107,7.99892,8.10289
249,8.0071,7.99855,8.01751,7.98655,7.95985
248,8.05479,8.04199,8.03488,8.00044,8.01934
247,8.09008,8.07788,8.04027,8.02908,8.05529
246,8.0934,8.06438,8.04368,8.02525,8.04223
245,8.11071,8.0641,8.03636,8.02959,8.04093
244,8.07291,8.05235,8.01365,8.01796,8.03144
243,8.04705,8.01197,7.98734,7.99,7.98496
242,8.01844,7.97524,7.97765,7.96998,7.9798
241,7.96122,7.93158,7.93023,7.90521,7.95499
240,7.89254,7.94972,7.8306,7.80608,7.9209
239,7.96168,7.94358,7.95306,7.9396,7.91878
238,7.83513,7.81413,7.8289,7.84197,7.95564
237,7.96912,7.92609,7.96251,7.9672,7.80722
236,7.96996,7.96142,7.97576,7.97648,7.94461
235,7.94642,7.94571,7.99197,7.99432,7.94909
234,7.95373,7.95053,7.97793,7.97027,7.96348
233,7.93964,7.96201,7.97723,7.92995,8.02463
232,7.98818,8.02483,7.95702,7.94528,7.94265
231,7.99069,7.96704,7.95772,7.96632,7.94917
230,8.006,7.98449,7.75608,7.99469,7.96345
229,7.96326,7.97511,7.95634,7.92736,8.00567
228,7.93885,7.93103,7.94899,7.93462,7.9897
227,7.96503,7.97118,7.90272,7.97355,7.95896
226,7.95844,7.95106,7.94812,7.95003,7.96861
225,7.97264,7.94725,7.96385,7.9472,7.93597
224,7.9663,7.96394,7.95176,7.95013,7.95209
223,7.96801,7.97295,7.94369,7.96826,7.97366
222,7.94211,7.96453,7.96101,7.99527,7.98285
221,7.97895,8.01773,7.9631,7.97315,7.93394
220,7.95719,7.94463,7.96124,7.94354,7.97322
219,7.93061,7.99307,7.94439,7.97696,7.96294
218,7.99058,7.93106,7.97532,7.93539,7.96659
217,7.93103,7.95738,7.95238,7.96477,7.92333
216,7.97178,7.77431,7.95645,7.96639,7.97935
215,7.93098,7.94357,7.94169,7.91006,7.94603
214,7.94461,7.95461,7.98863,7.94511,7.93184
213,7.94474,7.98399,7.95053,8.01096,7.98557
212,7.93028,7.97631,7.91687,7.96241,7.94888
211,7.93089,7.96758,7.97784,7.95839,7.92874
210,7.94377,7.95772,7.97567,7.95363,7.96632
209,7.98864,7.95473,7.99086,7.97912,7.95946
208,7.93724,7.9545,7.96323,7.88059,7.93796
207,7.92567,7.94747,7.9757,7.94189,7.95912
206,7.97301,7.96987,7.96088,7.95121,7.97481
205,7.97712,7.89004,7.95171,7.96722,7.94281
204,7.95238,7.81707,7.9662,7.91145,7.93245
203,7.9501,7.92967,7.92977,7.92237,7.94051
202,7.95368,7.94083,7.95175,7.95006,7.96499
201,7.94405,7.96059,7.9454,7.94501,7.95896
200,7.91229,7.9394,7.92331,7.95338,7.95043
199,7.95572,7.93792,7.97623,7.9267,7.92526
198,7.94878,7.96129,7.8828,7.88273,7.98331
197,7.92407,7.8431,7.92017,7.84845,7.91853
196,7.95684,7.91434,7.93615,7.95457,7.94143
195,7.90677,7.92729,7.95663,7.95724,7.91506
194,7.95153,7.94959,7.91202,7.93281,7.92506
193,7.95877,7.93897,7.96172,7.7706,7.91804
192,7.92273,7.93303,7.93405,7.93673,7.93913
191,7.95017,7.94283,7.93012,7.93598,7.92819
190,7.95635,7.9364,7.94411,7.94753,7.9286
189,7.80305,7.91043,7.93449,7.92415,7.9392
188,7.96599,7.80189,7.89726,7.90349,7.91514
187,7.9667,7.95041,7.9074,7.7996,7.94049
186,7.93369,7.91772,7.93964,7.92021,7.92474
185,7.94,7.93847,7.92627,7.97326,7.9464
184,7.92131,7.94981,7.92131,7.93873,7.95161
183,7.91026,7.93668,7.92015,7.93486,7.92745
182,7.92747,7.96358,7.90945,7.93711,7.86416
181,7.96032,8.18474,7.94779,7.94991,7.95301
180,3.89394,3.23274,3.8328,3.72379,3.66137

Count
Wavelength,Repeat
,0,1,2,3,4,
260,10000,10000,10000,10000,10000
259,10000,10000,10000,10000,10000
258,10000,10000,10000,10000,10000
257,10000,10000,10000,10000,10000
256,10000,10000,10000,10000,10000
255,10000,10000,10000,10000,10000
254,10000,10000,10000,10000,10000
253,10000,10000,10000,10000,10000
252,10000,10000,10000,10000,10000
251,10000,10000,10000,10000,10000
250,10000,10000,10000,10000,10000
249,10000,10000,10000,10000,10000
248,10000,10000,10000,10000,10000
247,10000,10000,10000,10000,10000
246,10000,10000,10000,10000,10000
245,10000,10000,10000,10000,10000
244,10000,10000,10000,10000,10000
243,10000,10000,10000,10000,10000
242,10000,10000,10000,10000,10000
241,10000,10000,10000,10000,10000
240,10000,10000,10000,10000,10000
239,10000,10000,10000,10000,10000
238,10000,10000,10000,10000,10000
237,10000,10000,10000,10000,10000
236,10000,10000,10000,10000,10000
235,10000,10000,10000,10000,10000
234,10000,10000,10000,10000,10000
233,10000,10000,10000,10000,10000
232,10000,10000,10000,10000,10000
231,10000,10000,10000,10000,10000
230,10000,10000,10000,10000,10000
229,10000,10000,10000,10000,10000
228,10000,10000,10000,10000,10000
227,10000,10000,10000,10000,10000
226,10000,10000,10000,10000,10000
225,10000,10000,10000,10000,10000
224,10000,10000,10000,10000,10000
223,10000,10000,10000,10000,10000
222,10000,10000,10000,10000,10000
221,10000,10000,10000,10000,10000
220,10000,10000,10000,10000,10000
219,10000,10000,10000,10000,10000
218,10000,10000,10000,10000,10000
217,10000,10000,10000,10000,10000
216,10000,10000,10000,10000,10000
215,10000,10000,10000,10000,10000
214,10000,10000,10000,10000,10000
213,10000,10000,10000,10000,10000
212,10000,10000,10000,10000,10000
211,10000,10000,10000,10000,10000
210,10000,10000,10000,10000,10000
209,10000,10000,10000,10000,10000
208,10000,10000,10000,10000,10000
207,10000,10000,10000,10000,10000
206,10000,10000,10000,10000,10000
205,10000,10000,10000,10000,10000
204,10000,10000,10000,10000,10000
203,10000,10000,10000,10000,10000
202,10000,10000,10000,10000,10000
201,10000,10000,10000,10000,10000
200,10000,10000,10000,10000,10000
199,10000,10000,10000,10000,10000
198,10000,10000,10000,10000,10000
197,10000,10000,10000,10000,10000
196,10000,10000,10000,10000,10000
195,10000,10000,10000,10000,10000
194,10000,10000,10000,10000,10000
193,10000,10000,10000,10000,10000
192,10000,10000,10000,10000,10000
191,10000,10000,10000,10000,10000
190,10000,10000,10000,10000,10000
189,10000,10000,10000,10000,10000
188,10000,10000,10000,10000,10000
187,10000,10000,10000,10000,10000
186,10000,10000,10000,10000,10000
185,10000,10000,10000,10000,10000
184,10000,10000,10000,10000,10000
183,10000,10000,10000,10000,10000
182,10000,10000,10000,10000,10000
181,10000,10000,10000,10000,10000
180,10000,10000,10000,10000,10000

Temperature
Wavelength,Repeat
,0,1,2,3,4,
260,24.2596,24.2596,24.2099,24.2596,24.2596
259,24.2596,24.2596,24.2099,24.2596,24.2596
258,24.2099,24.2596,24.2099,24.2596,24.2596
257,24.2596,24.2099,24.2099,24.2099,24.2596
256,24.2099,24.2596,24.2596,24.2596,24.2596
255,24.2596,24.2099,24.2099,24.2099,24.2596
254,24.2099,24.2596,24.2099,24.2596,24.2596
253,24.2596,24.2596,24.2099,24.2596,24.2596
252,24.2099,24.2099,24.2099,24.2099,24.2596
251,24.2099,24.2099,24.2596,24.2596,24.2596
250,24.2596,24.2099,24.2099,24.2596,24.2596
249,24.2099,24.2099,24.2099,24.2596,24.2596
248,24.2596,24.2596,24.2099,24.2596,24.2596
247,24.2099,24.2099,24.2099,24.2099,24.2596
246,24.2596,24.2099,24.2099,24.2596,24.2596
245,24.2596,24.2099,24.2099,24.2596,24.2596
244,24.2596,24.2596,24.2099,24.1103,24.2596
243,24.2596,24.2596,24.2099,24.2596,24.2596
242,24.2099,24.2596,24.2596,24.2596,24.2596
241,24.2596,24.2596,24.2596,24.2596,24.2596
240,24.2596,24.2596,24.2596,24.2596,24.2596
239,24.2596,24.2596,24.2099,24.2596,24.2596
238,24.2596,24.2596,24.2099,24.2099,24.2596
237,24.2596,24.2099,24.2596,24.2596,24.2596
236,24.2596,24.2099,24.2596,24.2596,24.2596
235,24.2099,24.2596,24.2596,24.2596,24.2596
234,24.2596,24.2596,24.2099,24.2596,24.2596
233,24.2596,24.2596,24.2596,24.2596,24.2596
232,24.2099,24.2099,24.2596,24.2596,24.2596
231,24.2596,24.2596,24.2596,24.2596,24.2596
230,24.2596,24.2596,24.2596,24.2596,24.2596
229,24.2596,24.2596,24.2099,24.2596,24.2596
228,24.2596,24.2099,24.2099,24.2596,24.2596
227,24.2596,24.2596,24.2099,24.2596,24.2596
226,24.2596,24.2099,24.2099,24.2596,24.2596
225,24.2099,24.2099,24.2596,24.2596,24.2596
224,24.2596,24.2099,24.2099,24.2099,24.2596
223,24.2596,24.2099,24.2099,24.2596,24.2596
222,24.2596,24.2596,24.2596,24.2596,24.2596
221,24.2099,24.2596,24.2099,24.2596,24.2596
220,24.2596,24.2596,24.2099,24.2596,24.2596
219,24.2596,24.2099,24.2596,24.2596,24.2596
218,24.2596,24.2596,24.2099,24.2596,24.2596
217,24.2099,24.2099,24.2099,24.2596,24.2596
216,24.2099,24.2596,24.2596,24.2596,24.2596
215,24.2099,24.2099,24.2099,24.2596,24.2596
214,24.2596,24.2596,24.2596,24.2596,24.2596
213,24.2596,24.2099,24.2099,24.2596,24.2596
212,24.2596,24.2596,24.2596,24.2596,24.2596
211,24.2596,24.2099,24.2099,24.2596,24.2596
210,24.2596,24.2596,24.2099,24.2596,24.2596
209,24.2099,24.2596,24.2099,24.2596,24.2596
208,24.2596,24.2596,24.2099,24.2596,24.2596
207,24.2099,24.2099,24.2099,24.2596,24.2596
206,24.2596,24.2099,24.2596,24.2596,24.2596
205,24.2099,24.2099,24.2596,24.2596,24.2596
204,24.2596,24.2596,24.2596,24.2596,24.2596
203,24.2099,24.2596,24.2099,24.2596,24.2596
202,24.2596,24.2099,24.2099,24.2596,24.2596
201,24.2596,24.2596,24.2596,24.2596,24.2596
200,24.2099,24.2099,24.2596,24.2596,24.2596
199,24.2596,24.2596,24.2596,24.2596,24.2596
198,24.2099,24.2596,24.2099,24.2596,24.2596
197,24.2596,24.2596,24.2099,24.2596,24.2596
196,24.2099,24.2099,24.2099,24.2596,24.2596
195,24.2596,24.2099,24.2099,24.2596,24.2596
194,24.2596,24.2099,24.2099,24.2596,24.2596
193,24.2596,24.2099,24.2099,24.2596,24.2596
192,24.2099,24.2099,24.2099,24.2596,24.2596
191,24.2596,24.2596,24.2099,24.2596,24.2596
190,24.2099,24.2596,24.2596,24.2596,24.2596
189,24.2099,24.2099,24.2596,24.2596,24.2596
188,24.2099,24.2596,24.2099,24.2596,24.2596
187,24.2099,24.2099,24.2596,24.2596,24.2596
186,24.2596,24.2099,24.2596,24.2596,24.2596
185,24.2596,24.2099,24.2596,24.2596,24.2596
184,24.2099,24.2099,24.2596,24.2596,24.2596
183,24.2099,24.2099,24.2099,24.2596,24.2596
182,24.2596,24.2099,24.2596,24.2596,24.2596
181,24.2099,24.2099,24.2596,24.2596,24.2596
180,24.2596,24.2099,24.2596,24.2596,24.2596


History: 
User : Chirascan User
Version : Chirascan v.4.4.2.0 Build : Sep 10 2014 12:09:01
DataStore created and initialized for data acquisition.
Time Stamp : Tue Apr 28 11:24:30 2026

----------------------------------------------------


